,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text_tokens,text_lemmas
63,1515296695822663683,1515252643257593863,1650109859000.0,2022-04-16 06:50:59,-0500,,"@Lamamu63393009 @AirSuitor @DefraGovUK @xandvt I've long grappled with the sensitive issue of ""should lying be illegal"".  In situations like this, yes, I think lying SHOULD be illegal because it clearly endangers others' health, which takes precedence over the (limited) right to free speech.",en,[],[],1473485044018601984,1473485044018601984,FedUpWithBadAir,Dave Peterson,6,06,https://twitter.com/FedUpWithBadAir/status/1515296695822663683,[],[],0,,False,8,1,4,,sensitive to others,,,,,,,"[{'screen_name': 'Lamamu63393009', 'name': 'Clean Air Australia', 'id': '1276475492011438080'}, {'screen_name': 'AirSuitor', 'name': 'Fresh Air Suitor', 'id': '1344043291243913218'}, {'screen_name': 'DefraGovUK', 'name': 'Defra UK', 'id': '50069007'}, {'screen_name': 'xandvt', 'name': 'Dr Xand van Tulleken 🏳️\u200d🌈', 'id': '116765012'}]",,,,,"['lamamu63393009', 'airsuitor', 'defragovuk', 'xandvt', 'ive', 'long', 'grappled', 'issue', 'lying', 'illegal', 'situations', 'like', 'yes', 'think', 'lying', 'illegal', 'clearly', 'endangers', 'others', 'health', 'takes', 'precedence', 'limited', 'right', 'free', 'speech']","['lamamu63393009', 'airsuitor', 'defragovuk', 'xandvt', ""'ve"", 'long', 'grapple', 'issue', '``', 'lie', 'illegal', ""''"", 'situation', 'like', 'yes', 'think', 'lie', 'illegal', 'clearly', 'endangers', 'others', 'health', 'take', 'precedence', 'limited', 'right', 'free', 'speech']"
64,1515295067577413639,1515295061856071687,1650109471000.0,2022-04-16 06:44:31,-0500,,"This was how I got sucked in. Like many others, I refused to leave &amp; is waiting for the result. The master mind behind the incident was cunning, using the 'ghost' shrine to frame a plot, and selecting the 8.15 date, which is a sensitive date b/w China and Japan, and as a result,",en,[],[],1429699935159480321,1429699935159480321,Lisa_zzh511,Lisa's ZZH Daily Trivia,6,06,https://twitter.com/Lisa_zzh511/status/1515295067577413639,[],[],0,,False,17,1,1,,sensitive to others,,,,,,,[],,,,,"['got', 'sucked', 'like', 'many', 'others', 'refused', 'leave', 'amp', 'waiting', 'result', 'master', 'mind', 'behind', 'incident', 'cunning', 'using', 'ghost', 'shrine', 'frame', 'plot', 'selecting', '815', 'date', 'date', 'china', 'japan', 'result']","['get', 'suck', 'like', 'many', 'others', 'refuse', 'leave', 'amp', 'wait', 'result', 'master', 'mind', 'behind', 'incident', 'cunning', 'use', ""'ghost"", 'shrine', 'frame', 'plot', 'select', '8.15', 'date', 'date', 'b/w', 'china', 'japan', 'result']"
65,1515294478806192130,1515294478806192130,1650109331000.0,2022-04-16 06:42:11,-0500,,some people are just so sensitive but they are so insensitive to others that's crazy 💗💗💗,en,[],[],1403590040303726592,1403590040303726592,yanienotfound,/ᐠ｡ꞈ｡ᐟ\,6,06,https://twitter.com/yanienotfound/status/1515294478806192130,[],[],0,,False,1,0,0,,sensitive to others,,,,,,,[],,,,,"['people', 'insensitive', 'others', 'thats', 'crazy', '💗💗💗']","['people', 'insensitive', 'others', ""'s"", 'crazy', '💗💗💗']"
66,1515290882416644097,1515251248232280066,1650108473000.0,2022-04-16 06:27:53,-0500,,"@CyrilCatto -as long as the material isn't pornogrsphic and just meant for art.  As a medium to share with others... again, this is a sensitive topic with a mixed bag of people who sees different things as appropriate. Kinda why I stated the most I'd draw is underwear, nothing more.",en,[],[],961633713321754625,961633713321754625,TChristianFurry,Typical Christian Furry (TCF),6,06,https://twitter.com/TChristianFurry/status/1515290882416644097,[],[],0,,False,0,1,0,,sensitive to others,,,,,,,"[{'screen_name': 'CyrilCatto', 'name': 'Cyril 🇻🇦 🇵🇭 3/5 (on break)', 'id': '1443148315546112002'}]",,,,,"['cyrilcatto', 'long', 'material', 'isnt', 'pornogrsphic', 'meant', 'art', 'medium', 'share', 'others', 'topic', 'mixed', 'bag', 'people', 'sees', 'different', 'things', 'appropriate', 'kinda', 'stated', 'draw', 'underwear', 'nothing']","['cyrilcatto', '-as', 'long', 'material', ""n't"", 'pornogrsphic', 'meant', 'art', 'medium', 'share', 'others', '...', 'topic', 'mixed', 'bag', 'people', 'see', 'different', 'thing', 'appropriate', 'kinda', 'state', ""'d"", 'draw', 'underwear', 'nothing']"
67,1515290104578949126,1508271461370318856,1650108288000.0,2022-04-16 06:24:48,-0500,,"@19clinton Yeah it's harmless to those of us at whom it's not aimed  I am kind of sensitive so maybe I feel hurt for others lol. Been the brunt of joking that I didn't appreciate. Things one wouldn't dream of saying to another person, have been said to me.",en,[],[],2845107367,2845107367,ggahles,Wendy/Zelensky is a hero,6,06,https://twitter.com/ggahles/status/1515290104578949126,[],[],0,,False,1,0,0,,sensitive to others,,,,,,,"[{'screen_name': '19clinton', 'name': 'Heather Cole', 'id': '19063769'}]",,,,,"['19clinton', 'yeah', 'harmless', 'aimed', 'kind', 'maybe', 'feel', 'hurt', 'others', 'lol', 'brunt', 'joking', 'didnt', 'appreciate', 'things', 'one', 'wouldnt', 'dream', 'saying', 'another', 'person', 'said']","['19clinton', 'yeah', ""'s"", 'harmless', 'u', ""'s"", 'aim', 'kind', 'maybe', 'feel', 'hurt', 'others', 'lol', 'brunt', 'joking', ""n't"", 'appreciate', 'thing', 'one', 'would', ""n't"", 'dream', 'say', 'another', 'person', 'say']"
68,1515287806410698752,1515287162480115714,1650107740000.0,2022-04-16 06:15:40,-0500,,"adding, don't recommend looking if your sensitive to people body shaming others / making fun of looks.",en,[],[],1439802134724239368,1439802134724239368,teacupcar,DaraNova🪐,6,06,https://twitter.com/teacupcar/status/1515287806410698752,[],[],0,,False,2,0,0,,sensitive to others,,,,,,,[],,,,,"['adding', 'dont', 'recommend', 'looking', 'people', 'body', 'shaming', 'others', 'making', 'fun', 'looks']","['add', ""n't"", 'recommend', 'look', 'people', 'body', 'sham', 'others', 'make', 'fun', 'look']"
69,1515272049618403330,1515009691201404931,1650103983000.0,2022-04-16 05:13:03,-0500,,@Raya202108 😖😖😖nahi nahi nahi....dis shouldnt be repeated in any shape or form or spirit😭😭😭  n I'm very hopeful of dat coz our R is very sensitive to others feelings n wouldnt insult P-even if it would be hurting him🤞🤞 I have full faith in him in dis regard..😊 #BadeAchheLagteHain2,en,['badeachhelagtehain2'],[],1504213306089041921,1504213306089041921,simply_paradox,A_Simple_Paradox,6,05,https://twitter.com/simply_paradox/status/1515272049618403330,[],[],0,,False,2,1,0,,sensitive to others,,,,,,,"[{'screen_name': 'Raya202108', 'name': 'Bbb', 'id': '1465742162964873216'}]",,,,,"['raya202108', '😖😖😖nahi', 'nahi', 'nahidis', 'shouldnt', 'repeated', 'shape', 'form', 'spirit😭😭😭', 'hopeful', 'dat', 'coz', 'others', 'feelings', 'wouldnt', 'insult', 'peven', 'would', 'hurting', 'him🤞🤞', 'full', 'faith', 'dis', 'regard😊', 'badeachhelagtehain2']","['raya202108', '😖😖😖nahi', 'nahi', 'nahi', '....', 'dis', 'shouldnt', 'repeat', 'shape', 'form', 'spirit😭😭😭', 'n', ""'m"", 'hopeful', 'dat', 'coz', 'r', 'others', 'feeling', 'n', 'wouldnt', 'insult', 'p-even', 'would', 'hurt', 'him🤞🤞', 'full', 'faith', 'dis', 'regard', '..', '😊', 'badeachhelagtehain2']"
70,1515270026898526212,1515257212599369728,1650103501000.0,2022-04-16 05:05:01,-0500,,"@threetails It could be the weather.  A BIG cold front is passing by the west coast.  I'm more sensitive to the weather than most people -- I get physically ill and depressed during certain weather changes.  But with weather changes THIS powerful, I think others are feeling it...",en,[],[],994748304603856897,994748304603856897,arocoun,Raccoon,6,05,https://twitter.com/arocoun/status/1515270026898526212,[],[],0,,False,0,0,0,,sensitive to others,,,,,,,"[{'screen_name': 'threetails', 'name': 'Sword Vixen', 'id': '87120184'}]",,,,,"['threetails', 'could', 'weather', 'big', 'cold', 'front', 'passing', 'west', 'coast', 'weather', 'people', 'get', 'physically', 'ill', 'depressed', 'certain', 'weather', 'changes', 'weather', 'changes', 'powerful', 'think', 'others', 'feeling']","['threetails', 'could', 'weather', 'big', 'cold', 'front', 'passing', 'west', 'coast', ""'m"", 'weather', 'people', '--', 'get', 'physically', 'ill', 'depressed', 'certain', 'weather', 'change', 'weather', 'change', 'powerful', 'think', 'others', 'feel', '...']"
71,1515266374368739329,1515266374368739329,1650102630000.0,2022-04-16 04:50:30,-0500,,Being forced to disable the comments on all of your TikToks because ppl are rude and don’t know how to engage with others on social media&lt;&lt;&lt;&lt; +I’m just really sensitive,en,[],[],1492462113884880899,1492462113884880899,_kkosherr,YouTube: Dreamgirl,6,04,https://twitter.com/_kkosherr/status/1515266374368739329,[],[],0,,False,4,1,0,,sensitive to others,,,,,,,[],,,,,"['forced', 'disable', 'comments', 'tiktoks', 'ppl', 'rude', 'know', 'engage', 'others', 'social', 'medialtltltlt', 'really']","['force', 'disable', 'comment', 'tiktoks', 'ppl', 'rude', '’', 'know', 'engage', 'others', 'social', 'medium', 'lt', 'lt', 'lt', 'lt', '+i', '’', 'really']"
72,1515261198463168513,1515261198463168513,1650101396000.0,2022-04-16 04:29:56,-0500,,"When it comes to your own pain, you people are as sensitive as fledgling birds. But when it comes to the pain of others, you’re as dull and senseless as swine.",en,[],[],1399893121656246273,1399893121656246273,TorturePdaily,Torture Princess Bot (異世界拷問姫),6,04,https://twitter.com/TorturePdaily/status/1515261198463168513,[],[],0,,False,0,0,0,,sensitive to others,,,,,,,[],,,,,"['comes', 'pain', 'people', 'fledgling', 'birds', 'comes', 'pain', 'others', 'dull', 'senseless', 'swine']","['come', 'pain', 'people', 'fledgling', 'bird', 'come', 'pain', 'others', '’', 'dull', 'senseless', 'swine']"
73,1515260582970081280,1515233916709310464,1650101249000.0,2022-04-16 04:27:29,-0500,,"@helendee70 @devrajsingh666 And then they consider themselves to be the most intelligent, sensitive, wealthy, powerful, knowledgeable and educated person in the world as compared to others.",en,[],[],1255526813180272642,1255526813180272642,Dhruvaa777,Dhruv Pratap Singh,6,04,https://twitter.com/Dhruvaa777/status/1515260582970081280,[],[],0,,False,1,0,0,,sensitive to others,,,,,,,"[{'screen_name': 'helendee70', 'name': 'Helen Dee🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f', 'id': '3395972314'}, {'screen_name': 'devrajsingh666', 'name': 'Digvijay singh Rathore', 'id': '1496853301358329858'}]",,,,,"['helendee70', 'devrajsingh666', 'consider', 'intelligent', 'wealthy', 'powerful', 'knowledgeable', 'educated', 'person', 'world', 'compared', 'others']","['helendee70', 'devrajsingh666', 'consider', 'intelligent', 'wealthy', 'powerful', 'knowledgeable', 'educate', 'person', 'world', 'compare', 'others']"
75,1515238779447087105,1515238779447087105,1650096051000.0,2022-04-16 03:00:51,-0500,,"#SaturdayMorning Are you, or someone you love, an empath? Empaths are not overly sensitive for ""no reason"". Some were born with #temperaments that predisposed them to become empaths, &amp; others have experienced #childhoodtrauma. #Genetics #EarlyExperiencesMatter #Empaths #Empathy  https://t.co/i9frv2Y90m",en,"['saturdaymorning', 'temperaments', 'childhoodtrauma', 'genetics', 'earlyexperiencesmatter', 'empaths', 'empathy']",[],2677712629,2677712629,MarlaStromberg,CBT Canary Wharf,6,03,https://twitter.com/MarlaStromberg/status/1515238779447087105,[],"['https://pbs.twimg.com/media/FQc1lQWWQAEpmPO.jpg', 'https://pbs.twimg.com/media/FQc1lSwXsAAvsf5.jpg', 'https://pbs.twimg.com/media/FQc1lUOXwAMJhni.jpg']",1,https://pbs.twimg.com/media/FQc1lQWWQAEpmPO.jpg,False,1,0,0,,sensitive to others,,,,,,,[],,,,,"['saturdaymorning', 'someone', 'love', 'empath', 'empaths', 'overly', 'reason', 'born', 'temperaments', 'predisposed', 'become', 'empaths', 'amp', 'others', 'experienced', 'childhoodtrauma', 'genetics', 'earlyexperiencesmatter', 'empaths', 'empathy', 'httpstcoi9frv2y90m']","['saturdaymorning', 'someone', 'love', 'empath', 'empaths', 'overly', '``', 'reason', ""''"", 'born', 'temperament', 'predispose', 'become', 'empaths', 'amp', 'others', 'experienced', 'childhoodtrauma', 'genetics', 'earlyexperiencesmatter', 'empaths', 'empathy', 'http', '//t.co/i9frv2y90m']"
76,1515225560569585665,1515220369740759043,1650092899000.0,2022-04-16 02:08:19,-0500,,"@LunaLuvgood2020 I've been a student of the English language my entire life, so perhaps I'm more sensitive to connotations than others.  A person could be 'housed' in terrible circumstances—even a prison cell is technically 'housed—but it wouldn't necessarily be a 'home.' Know what I mean?",en,[],[],936399276829155328,936399276829155328,MyrhaCheval,Myrha Cheval,6,02,https://twitter.com/MyrhaCheval/status/1515225560569585665,[],[],0,,False,3,1,0,,sensitive to others,,,,,,,"[{'screen_name': 'LunaLuvgood2020', 'name': 'Luna Luvgood 🌻🌻🌻', 'id': '2918161040'}]",,,,,"['lunaluvgood2020', 'ive', 'student', 'english', 'language', 'entire', 'life', 'perhaps', 'connotations', 'others', 'person', 'could', 'housed', 'terrible', 'circumstances—even', 'prison', 'cell', 'technically', 'housed—but', 'wouldnt', 'necessarily', 'home', 'know', 'mean']","['lunaluvgood2020', ""'ve"", 'student', 'english', 'language', 'entire', 'life', 'perhaps', ""'m"", 'connotation', 'others', 'person', 'could', ""'housed"", 'terrible', 'circumstances—even', 'prison', 'cell', 'technically', ""'housed—but"", 'would', ""n't"", 'necessarily', ""'home"", 'know', 'mean']"
77,1515225448602427397,1515225448602427397,1650092873000.0,2022-04-16 02:07:53,-0500,,"It's ok to be sensitive, It just means you're able to feel more than most, just always be willing to work with others despite differences.",en,[],[],794966263990722560,794966263990722560,positiveshouto,Todoroki Shouto,6,02,https://twitter.com/positiveshouto/status/1515225448602427397,[],[],0,,False,0,0,0,,sensitive to others,,,,,,,[],,,,,"['means', 'youre', 'able', 'feel', 'always', 'willing', 'work', 'others', 'despite', 'differences']","[""'s"", 'ok', 'mean', ""'re"", 'able', 'feel', 'always', 'willing', 'work', 'others', 'despite', 'difference']"
78,1515223548226322432,1515223548226322432,1650092420000.0,2022-04-16 02:00:20,-0500,,"""Never apologize for being sensitive or emotional. It's a sign that you have a big heart, and that you aren't afraid to let others see it. Showing your emotions is a sign of strength."" - Unknown",en,[],[],1400051952990490636,1400051952990490636,inspiring_word1,Inspirational Quotes,6,02,https://twitter.com/inspiring_word1/status/1515223548226322432,[],[],0,,False,0,0,0,,sensitive to others,,,,,,,[],,,,,"['never', 'apologize', 'emotional', 'sign', 'big', 'heart', 'arent', 'afraid', 'let', 'others', 'see', 'showing', 'emotions', 'sign', 'strength', 'unknown']","['``', 'never', 'apologize', 'emotional', ""'s"", 'sign', 'big', 'heart', ""n't"", 'afraid', 'let', 'others', 'see', 'show', 'emotion', 'sign', 'strength', ""''"", 'unknown']"
